KEGG	OTHERID	OTHERTYPE
C05274	Decanoyl-CoA	COMPOUND
C05275	trans-Dec-2-enoyl-CoA; (2E)-Decenoyl-CoA	COMPOUND
C05276	trans-Oct-2-enoyl-CoA; (2E)-Octenoyl-CoA	COMPOUND
C05278	(R)-3-Hydroxycapryloyl-CoA	COMPOUND
C05279	trans,cis-Lauro-2,6-dienoyl-CoA	COMPOUND
C05280	cis,cis-3,6-Dodecadienoyl-CoA	COMPOUND
C05281	5-Methylbarbiturate; 5-Methylbarbituric acid	COMPOUND
C05282	(5-L-Glutamyl)-L-glutamate	COMPOUND
C05283	(5-L-Glutamyl)-L-glutamine	COMPOUND
C05284	11beta-Hydroxyandrost-4-ene-3,17-dione; Androst-4-ene-3,17-dione-11beta-ol; 4-Androsten-11beta-ol-3,17-dione	COMPOUND
C05285	Adrenosterone	COMPOUND
C05290	19-Hydroxyandrost-4-ene-3,17-dione; 19-Hydroxyandrostenedione	COMPOUND
C05291	7alpha-Hydroxytestosterone	COMPOUND
C05293	5beta-Dihydrotestosterone	COMPOUND
C05294	19-Hydroxytestosterone; 17beta,19-Dihydroxyandrost-4-en-3-one	COMPOUND
C05295	19-Oxotestosterone	COMPOUND
C05296	7alpha-Hydroxyandrost-4-ene-3,17-dione; 7alpha-Hydroxyandrostenedione	COMPOUND
C05297	19-Oxoandrost-4-ene-3,17-dione; 19-Oxoandrostenedione	COMPOUND
C05298	2-Hydroxyestrone	COMPOUND
C05299	2-Methoxyestrone	COMPOUND
C05300	16alpha-Hydroxyestrone	COMPOUND
C05301	2-Hydroxyestradiol; 2-Hydroxyestradiol-17beta; 2-OH-Estradiol	COMPOUND
C05302	2-Methoxy-17beta-estradiol; 2-Methoxyestradiol-17beta	COMPOUND
C05305	Ferricytochrome b-561	COMPOUND
C05306	Chlorophyll a	COMPOUND
C05307	Chlorophyll b	COMPOUND
C05308	Linalyl diphosphate; LPP	COMPOUND
C05309	Semiquinone; Semiquinone radical; Semidione; Benzosemiquinone	COMPOUND
C05312	Protein glycin-2-yl radical; [Enzyme]-glycin-2-yl radical	COMPOUND
C05313	3-Hexaprenyl-4-hydroxy-5-methoxybenzoate	COMPOUND
C05314	N-Methyl-(R,S)-tetrahydrobenzylisoquinoline; N-Methyl-(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline	COMPOUND
C05315	Palmatine; 5,6-Dihydro-2,3,9,10-tetramethoxydibenzo[a,g]quinolizinium	COMPOUND
C05316	Dihydromacarpine; 13,14-Dihydro-5,7-dimethoxy-13-methyl-[1,3]benzodioxolo[5,6-c]-1,3-dioxolo[4,5-i]phenanthridine	COMPOUND
C05317	Nororientaline	COMPOUND
C05318	cis-N-Methyl-(S)-7,8,13,14-tetrahydroprotoberberine	COMPOUND
C05319	[Cytochrome c] S-methylmethionine; [Cytochrome c] S-methyl-L-methionine	COMPOUND
C05320	Histone N(omega)-methyl-L-arginine; Histone-N(omega)-methylarginine	COMPOUND
C05321	[Myeline basic protein] N(omega)-methyl-L-arginine; [Myelin basic protein]-N(omega)-methylarginine	COMPOUND
C05322	7-O-Acetylsalutaridinol; Salutaridinol acetate; Salutaridinol 7-O-acetate	COMPOUND
C05324	Nicotianamine	COMPOUND
C05325	Purine mononucleotide	COMPOUND
C05326	Uridylyl-[protein-PII]; Uridylylated nitrogen regulatory protein P-II; P-II-UMP	COMPOUND
C05328	D-2-Aminohexano-6-lactam; (R)-2-Aminohexano-6-lactam	COMPOUND
C05329	(2R)-2-Methylacyl-CoA	COMPOUND
C05330	Homocysteine; 2-Amino-4-mercaptobutyric acid	COMPOUND
C05332	Phenethylamine; 2-Phenylethylamine; beta-Phenylethylamine; Phenylethylamine	COMPOUND
C05334	Isosakuranetin; 4'-Methoxy-5,7-dihydroxyflavonone; 4'-Methylnaringenin	COMPOUND
C05335	L-Selenomethionine	COMPOUND
C05336	Selenomethionyl-tRNA(Met)	COMPOUND
C05337	Chenodeoxycholoyl-CoA; 3alpha,7alpha-Dihydroxy-5beta-cholanoyl-CoA	COMPOUND
C05338	4-Hydroxyphenylacetyl-CoA	COMPOUND
C05339	Phosphinate; Phosphinic acid; Hypophosphorous acid; Hyopophosphite	COMPOUND
C05340	beta-Alanyl-L-arginine	COMPOUND
C05341	beta-Alanyl-L-lysine	COMPOUND
C05342	Psicofuranine; Angustmycin C	COMPOUND
C05343	(R)-4-Hydroxymandelate	COMPOUND
C05344	GDP-4-dehydro-6-deoxy-L-mannose; GDP-4-oxo-6-deoxy-L-mannose; GDP-4-oxo-L-rhamnose	COMPOUND
C05345	beta-D-Fructose 6-phosphate	COMPOUND
C05346	Allosamidine	COMPOUND
C05349	Ciprofloxacin	COMPOUND
C05350	2-Hydroxy-3-(4-hydroxyphenyl)propenoate; 4-Hydroxy-enol-phenylpyruvate	COMPOUND
C05353	TES; N-Tris(hydroxymethyl)methyl-2-aminoethanesulfonic acid	COMPOUND
C05354	Cyclopropylcarbinyl cation	COMPOUND
C05356	5(S)-HPETE; 5(S)-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoic acid; (6E,8Z,11Z,14Z)-(5S)-5-Hydroperoxyeicosa-6,8,11,14-tetraenoate; (6E,8Z,11Z,14Z)-(5S)-5-Hydroperoxyeicosa-6,8,11,14-tetraenoic acid; (5S,6E,8Z,11Z,14Z)-5-Hydroperoxyicosa-6,8,11,14-tetraenoate	COMPOUND
C05357	Oxidized azurin; Azurinox	COMPOUND
C05358	Reduced azurin; Azurinred	COMPOUND
C05359	e-; Electron	COMPOUND
C05360	Diimine	COMPOUND
C05361	Hydrazine	COMPOUND
C05364	4-Carboxy-2-oxo-3-hexenedioate	COMPOUND
C05366	(+)-Pinoresinol	COMPOUND
C05370	Calyculin A	COMPOUND
C05371	Microcystin LR; Microcystin-LR	COMPOUND
C05372	Tautomycin	COMPOUND
C05375	2-Hydroxy-2-hydropyrone-4,6-dicarboxylate	COMPOUND
C05376	Biochanin A-beta-D-glucoside; Biochanin A 7-O-beta-D-glucoside; Sissotrin	COMPOUND
C05377	Menadione; Vitamin K3; 2-Methyl-1,4-naphthoquinone	COMPOUND
C05378	beta-D-Fructose 1,6-bisphosphate	COMPOUND
C05379	Oxalosuccinate; Oxalosuccinic acid	COMPOUND
C05380	Nicotinurate; Nicotinuric acid; Nicotinylglycine	COMPOUND
C05381	3-Carboxy-1-hydroxypropyl-ThPP; Succinate semialdehyde-thiamin diphosphate	COMPOUND
C05382	Sedoheptulose 7-phosphate; D-Sedoheptulose 7-phosphate; D-altro-Heptulose 7-phosphate; altro-Heptulose 7-phosphate	COMPOUND
C05383	Aminosugar	COMPOUND
C05385	D-Glucuronate 1-phosphate; 1-Phospho-alpha-D-glucuronate	COMPOUND
C05386	GDP-6-deoxy-L-mannose; GDP-L-rhamnose	COMPOUND
C05392	Oligouronide with 4-deoxy-alpha-L-erythro-hex-4-enopyranuronosyl group	COMPOUND
C05394	3-Keto-beta-D-galactose	COMPOUND
C05396	Lactose 6'-phosphate	COMPOUND
C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol	COMPOUND
C05400	Epimelibiose; 6-O-(alpha-D-Galactopyranosyl)-D-mannopyranose	COMPOUND
C05401	3-beta-D-Galactosyl-sn-glycerol; Galactosylglycerol	COMPOUND
C05402	Melibiose; 6-O-(alpha-D-Galactopyranosyl)-D-glucopyranose; D-Gal-alpha1->6D-Glucose	COMPOUND
C05403	3-Ketolactose	COMPOUND
C05404	D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose	COMPOUND
C05405	L-Arabinono-1,5-lactone	COMPOUND
C05406	5-Hydroxy-2,4-dioxopentanoate	COMPOUND
C05410	Gulono-1,4-lactone; Gulonolactone	COMPOUND
C05411	L-Xylonate; L-Xylonic acid	COMPOUND
C05412	L-Lyxonate; L-Lyxonic acid	COMPOUND
C05413	all-trans-Phytoene	COMPOUND
C05414	all-trans-Phytofluene	COMPOUND
C05416	5-Cholestene; Cholest-5-ene	COMPOUND
C05417	5,6beta-Epoxy-5beta-cholestane	COMPOUND
C05418	Cholesterol-5beta,6beta-epoxide; 5beta,6beta-Epoxycholestan-3beta-ol; 5,6beta-Epoxy-5beta-cholestan-3beta-ol	COMPOUND
C05421	15-cis-Phytoene; Phytoene	COMPOUND
C05422	Dehydroascorbate; Dehydroascorbic acid; L-Dehydroascorbate; L-Dehydroascorbic acid	COMPOUND
C05423	5,6alpha-Epoxy-5alpha-cholestane	COMPOUND
C05424	5alpha-Cholestan-5alpha,6beta-diol	COMPOUND
C05425	3beta,5alpha,6beta-Cholestanetriol; Cholestane-3beta-5alpha,6beta-triol	COMPOUND
C05427	Phytyl diphosphate	COMPOUND
C05430	all-trans-zeta-Carotene	COMPOUND
C05431	all-trans-Neurosporene	COMPOUND
C05432	Lycopene; all-trans-Lycopene	COMPOUND
C05433	alpha-Carotene	COMPOUND
C05434	beta-Zeacarotene	COMPOUND
C05435	gamma-Carotene	COMPOUND
C05437	Zymosterol; Delta8,24-Cholestadien-3beta-ol; 5alpha-Cholesta-8,24-dien-3beta-ol	COMPOUND
C05439	5alpha-Cholesta-7,24-dien-3beta-ol	COMPOUND
C05440	Ergosta-5,7,22,24(28)-tetraen-3beta-ol; Ergosta-5,7,22,24(24(1))-tetraen-3beta-ol; 5,7,22,24(28)-Ergostatetraenol	COMPOUND
C05441	Vitamin D2; Ergocalciferol	COMPOUND
C05442	Stigmasterol	COMPOUND
C05443	Vitamin D3; Cholecalciferol; Calciol	COMPOUND
C05444	3alpha,7alpha,26-Trihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha,26-triol	COMPOUND
C05445	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	COMPOUND
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha,12alpha,26-tetraol; 5beta-Cholestane-3alpha,7alpha,12alpha,26-tetrol	COMPOUND
C05447	(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA; (24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-en-26-oyl-CoA	COMPOUND
C05448	(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA; (24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestan-26-oyl-CoA	COMPOUND
C05449	3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA	COMPOUND
C05450	3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA; 3alpha,7alpha,12alpha,24zeta-Tetrahydroxy-5beta-cholestanoyl-CoA	COMPOUND
C05451	7alpha-Hydroxy-5beta-cholestan-3-one; 5beta-Cholestan-7alpha-ol-3-one	COMPOUND
C05452	3alpha,7alpha-Dihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha-diol	COMPOUND
C05453	7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one; 5beta-Cholesten-7alpha,12alpha-diol-3-one	COMPOUND
C05454	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha,12alpha-triol; 3alpha,7alpha,12alpha-Trihydroxycoprostane	COMPOUND
C05455	7alpha-Hydroxycholest-4-en-3-one	COMPOUND
C05458	7alpha,12alpha-Dihydroxy-5alpha-cholestan-3-one	COMPOUND
C05460	(24E)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA	COMPOUND
C05463	Taurodeoxycholate; Taurodeoxycholic acid	COMPOUND
C05464	Glycodeoxycholate; Glycodeoxycholic acid; 3alpha,12alpha-Dihydroxy-5beta-cholan-24-oylglycine	COMPOUND
C05465	Taurochenodeoxycholate; Taurochenodeoxycholic acid; Chenodeoxycholoyltaurine	COMPOUND
C05466	Glycochenodeoxycholate; Glycochenodeoxycholic acid; Chenodeoxyglycocholate	COMPOUND
C05467	3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA; 3alpha,7alpha,12alpha-Trihydroxy-24-oxo-5beta-cholestanoyl-CoA	COMPOUND
C05468	5beta-Cyprinolsulfate	COMPOUND
C05469	17alpha,21-Dihydroxy-5beta-pregnane-3,11,20-trione; 5beta-Pregnane-17alpha,21-diol-3,11,20-trione; 4,5beta-Dihydrocortisone	COMPOUND
C05470	Tetrahydrocortisone; Urocortisone	COMPOUND
C05471	11beta,17alpha,21-Trihydroxy-5beta-pregnane-3,20-dione; 5beta-Pregnane-11beta,17alpha,21-triol-3,20-dione	COMPOUND
C05472	Urocortisol; Tetrahydrocortisol; 5beta-Pregnane-3alpha,11beta,17alpha,21-tetrol-20-one	COMPOUND
C05473	11beta,21-Dihydroxy-3,20-oxo-5beta-pregnan-18-al	COMPOUND
C05474	3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al	COMPOUND
C05475	11beta,21-Dihydroxy-5beta-pregnane-3,20-dione; 5beta-Pregnane-11beta,21-diol-3,20-dione	COMPOUND
C05476	Tetrahydrocorticosterone	COMPOUND
C05477	21-Hydroxy-5beta-pregnane-3,11,20-trione	COMPOUND
C05478	3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione; 5beta-Pregnane-3alpha,21-diol-11,20-dione	COMPOUND
C05479	5beta-Pregnane-3,20-dione	COMPOUND
C05480	Pregnanolone; 3alpha-Hydroxy-5beta-pregnan-20-one	COMPOUND
C05481	Cortolone	COMPOUND
C05482	Cortol	COMPOUND
C05483	3alpha,20alpha,21-Trihydroxy-5beta-pregnan-11-one	COMPOUND
C05484	Pregnanediol; 5beta-Pregnane-3alpha,20alpha-diol; Pregnandiol; Diol	COMPOUND
C05485	21-Hydroxypregnenolone	COMPOUND
C05487	17alpha,21-Dihydroxypregnenolone	COMPOUND
C05488	11-Deoxycortisol; Cortodoxone	COMPOUND
C05489	11beta,17alpha,21-Trihydroxypregnenolone	COMPOUND
C05490	11-Dehydrocorticosterone	COMPOUND
C05497	21-Deoxycortisol; 4-Pregnene-11beta,17alpha-diol-3,20-dione; 11beta,17alpha-Dihydroxyprogesterone	COMPOUND
C05498	11beta-Hydroxyprogesterone	COMPOUND
C05499	17alpha,20alpha-Dihydroxycholesterol	COMPOUND
C05500	20alpha-Hydroxycholesterol; 20-Hydroxycholesterol	COMPOUND
C05501	20alpha,22beta-Dihydroxycholesterol; (22R)-20alpha,22-Dihydroxycholesterol	COMPOUND
C05502	22(R)-Hydroxycholesterol; (22R)-22-Hydroxycholesterol; 22beta-Hydroxycholesterol	COMPOUND
C05503	Estradiol-17beta 3-glucuronide; 17beta-Estradiol 3-(beta-D-glucuronide)	COMPOUND
C05504	16-Glucuronide-estriol; 16alpha,17beta-Estriol 16-(beta-D-glucuronide)	COMPOUND
C05512	Deoxyinosine	COMPOUND
C05513	Urate-3-ribonucleoside; Uric acid ribonucleoside; Urate D-ribonucleoside	COMPOUND
C05515	5-Ureido-4-imidazole carboxylate; 4-Ureido-5-imidazolecarboxylic acid	COMPOUND
C05516	5-Amino-4-imidazole carboxylate; 4-Amino-5-imidazolecarboxylic acid	COMPOUND
C05519	L-Allothreonine; L-allo-Threonine	COMPOUND
C05520	2-Amino-3-oxoadipate; 2-Amino-3-oxohexanedioic acid	COMPOUND
C05524	Aminoacyl-L-methionine	COMPOUND
C05526	S-Glutathionyl-L-cysteine	COMPOUND
C05527	3-Sulfinylpyruvate; 3-Sulfinopyruvate	COMPOUND
C05528	3-Sulfopyruvate; 3-Sulfopyruvic acid	COMPOUND
C05529	Thiosulfuric acid	COMPOUND
C05533	Oxaloglutarate	COMPOUND
C05535	alpha-Aminoadipoyl-S-acyl enzyme; Aminoadip.-S	COMPOUND
C05537	N-Succinyl-2-amino-6-oxopimelate	COMPOUND
C05539	N-Acetyl-L-2-amino-6-oxopimelate; L-2-Acetamido-6-oxoheptanedioate; L-2-Acetamido-6-oxopimelate	COMPOUND
C05544	Protein N6-methyl-L-lysine	COMPOUND
C05545	Protein N6,N6-dimethyl-L-lysine	COMPOUND
C05546	Protein N6,N6,N6-trimethyl-L-lysine	COMPOUND
C05548	6-Acetamido-2-oxohexanoate; 2-Oxo-6-acetamidocaproate	COMPOUND
C05551	Penicillin G; Benzylpenicillin	COMPOUND
C05552	Biocytin; N6-D-Biotinyl-L-lysine; epsilon-N-Biotinyl-L-lysine	COMPOUND
C05554	Aerobactin	COMPOUND
C05556	delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine; N-[L-5-Amino-5-carboxypentanoyl]-L-cysteinyl-D-valine; L-delta-(alpha-Aminoadipoyl)-L-cysteinyl-D-valine; ACV	COMPOUND
C05557	Isopenicillin N	COMPOUND
C05560	L-2-Aminoadipate adenylate; 5-Adenylyl-2-aminoadipate; alpha-Aminoadipoyl-C6-AMP	COMPOUND
C05562	1H-Imidazole-4-methanol; Imidazole-4-methanol	COMPOUND
C05565	Hydantoin-5-propionate; Hydantoin-propionate	COMPOUND
C05568	Imidazole lactate; Imidazole lactic acid; 2-Hydroxy-3-(1H-imidazol-5-yl)-propanoic acid	COMPOUND
C05570	Ergothioneine	COMPOUND
C05571	Thiourocanic acid	COMPOUND
C05572	4-Oxoglutaramate; 4-Ketoglutaramate	COMPOUND
C05574	3-Aminopentanedioate; Isoglutamate; Isoglutamic acid; 3-Aminopentanedioic acid	COMPOUND
C05575	Hercynine; Nalpha,Nalpha,Nalpha-Trimethyl-L-histidine	COMPOUND
C05576	3,4-Dihydroxyphenylethyleneglycol	COMPOUND
C05577	3,4-Dihydroxymandelaldehyde; 3,4-Dihydroxyphenylglycolaldehyde	COMPOUND
C05578	5,6-Dihydroxyindole; DHI	COMPOUND
C05579	Indole-5,6-quinone	COMPOUND
C05580	3,4-Dihydroxymandelate; 3,4-Dihydroxymandelic acid; Dihydroxymandelic acid	COMPOUND
C05581	3-Methoxy-4-hydroxyphenylacetaldehyde; (4-Hydroxy-3-methoxyphenyl)acetaldehyde; Homovanillin	COMPOUND
C05582	Homovanillate; Homovanillic acid; 3-Methoxy-4-hydroxyphenylacetate	COMPOUND
C05583	3-Methoxy-4-hydroxyphenylglycolaldehyde	COMPOUND
C05584	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid	COMPOUND
C05585	Gentisate aldehyde; 2,5-Dihydroxybenzaldehyde	COMPOUND
C05587	3-Methoxytyramine	COMPOUND
C05588	L-Metanephrine	COMPOUND
C05589	L-Normetanephrine	COMPOUND
C05590	Hydroiodic acid; Hydrogen iodide	COMPOUND
C05592	3-Carboxymethylmuconate	COMPOUND
C05593	3-Hydroxyphenylacetate; 3-Hydroxyphenylacetic acid	COMPOUND
C05594	3-Methoxy-4-hydroxyphenylethyleneglycol	COMPOUND
C05595	4-Hydroxyphenylacetylglutamic acid; p-Hydroxyphenylacetylglutamic acid; 4-Hydroxyphenylacetylglutamate; p-Hydroxyphenylacetylglutamate	COMPOUND
C05596	p-Hydroxyphenylacetylglycine; 4-Hydroxyphenylacetylglycine	COMPOUND
C05598	Phenylacetylglycine	COMPOUND
C05600	2-Hydroxyhepta-2,4-dienedioate; 2-Hydroxyhepta-2,4-diene-1,7-dioate	COMPOUND
C05601	4-Hydroxy-2-oxo-heptanedioate; 4-Hydroxy-2-ketopimelate; 4-Hydroxy-2-oxoheptanedioic acid; 4-Hydroxy-2-oxoheptanedioate	COMPOUND
C05604	2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome; cyclo-Dopa	COMPOUND
C05606	Melanin	COMPOUND
C05607	Phenyllactate; (R)-Phenyllactate; (R)-3-(phenyl)lactate	COMPOUND
C05608	4-Hydroxycinnamyl aldehyde; p-Coumaraldehyde	COMPOUND
C05610	Sinapoyl aldehyde; Sinapaldehyde	COMPOUND
C05613	Benzylformate	COMPOUND
C05615	Lignin	COMPOUND
C05616	3-O-Methylgallate; 3-O-Methylgallic acid	COMPOUND
C05618	3-Chlorocatechol	COMPOUND
C05619	5-Hydroxyferulic acid methyl ester	COMPOUND
C05620	N-Acetyl-D-phenylalanine	COMPOUND
C05622	Malonylapiin; Apigenin 7-O-[beta-D-apiosyl-(1->2)-(6-malonyl-beta-D-glucoside)]	COMPOUND
C05623	Quercetin 3-O-glucoside; Isoquercitrin; 2-(3,4-Dihidroxyphenyl)-3-(beta-D-glucofuranosyloxy)-5,7-dihydroxy-4H-1-benzopyran-4-one; Isotrifoliin	COMPOUND
C05625	Rutin; 3-[[6-O-(6-Deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl]oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one; Quercetin 3-rutinoside; Rutoside; Phytomelin	COMPOUND
C05627	4-Hydroxystyrene; 4-Vinylphenol	COMPOUND
C05629	Phenylpropanoate; 3-Phenyl-propionic acid; 3-Phenylpropanoic acid; 3-Phenylpropionic acid	COMPOUND
C05631	Eriodictyol	COMPOUND
C05634	5-Hydroxyindoleacetaldehyde	COMPOUND
C05635	5-Hydroxyindoleacetate	COMPOUND
C05636	3-Hydroxykynurenamine	COMPOUND
C05637	4,8-Dihydroxyquinoline; Quinoline-4,8-diol	COMPOUND
C05638	5-Hydroxykynurenamine	COMPOUND
C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol	COMPOUND
C05640	Cinnavalininate; Cinnabarinic acid	COMPOUND
C05641	5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinate; 5-(3-Carboxy-3-oxopropenyl)-4,6-dihydroxypyridine-2-carboxylate	COMPOUND
C05642	Formyl-N-acetyl-5-methoxykynurenamine	COMPOUND
C05643	6-Hydroxymelatonin	COMPOUND
C05644	3-Methylindolepyruvate	COMPOUND
C05645	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate	COMPOUND
C05646	5-Hydroxyindolepyruvate	COMPOUND
C05647	Formyl-5-hydroxykynurenamine	COMPOUND
C05648	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine	COMPOUND
C05649	Dihydropteridine; 6,7-Dihydropteridine	COMPOUND
C05650	Tetrahydropteridine; 5,6,7,8-Tetrahydropteridine	COMPOUND
C05651	5-Hydroxykynurenine; 5-Hydroxy-L-kynurenine	COMPOUND
C05652	4-(2-Amino-5-hydroxyphenyl)-2,4-dioxobutanoate	COMPOUND
C05653	Formylanthranilate; N-Formylanthranilate; 2-(Formylamino)-benzoic acid	COMPOUND
C05654	5-(2'-Formylethyl)-4,6-dihydroxypicolinate; 5-(beta-Formylethyl)-4,6-dihydroxypicolinate	COMPOUND
C05655	5-(2'-Carboxyethyl)-4,6-dihydroxypicolinate; 5-(beta-Carboxyethyl)-4,6-dihydroxypicolinate	COMPOUND
C05656	5-(3'-Carboxy-3'-oxopropyl)-4,6-dihydroxypicolinate; 5-(gamma-Carboxy-gamma-oxopropyl)-4,6-dihydroxypicolinate	COMPOUND
C05657	6-Hydroxyindolelactate	COMPOUND
C05658	Indoxyl; 1H-Indol-3-ol	COMPOUND
C05659	5-Methoxytryptamine; 5-MeOT	COMPOUND
C05660	5-Methoxyindoleacetate; 5-Methoxyindoleacetic acid	COMPOUND
C05662	Homoisocitrate; 3-Carboxy-2-hydroxyadipate; (-)-1-Hydroxy-1,2,4-butanetricarboxylate; (1R,2S)-1-Hydroxybutane-1,2,4-tricarboxylate; (-)-threo-Homoisocitrate	COMPOUND
C05663	6-Hydroxykynurenate; 6-Hydroxykynurenic acid; 4,6-Dihydroxyquinaldic acid	COMPOUND
C05665	3-Aminopropanal; beta-Aminopropion aldehyde	COMPOUND
C05668	3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA; beta-Hydroxypropionyl-CoA	COMPOUND
C05669	beta-Nitropropanoate; beta-Nitropropanoic acid; beta-Nitropropionic acid; 3-Nitropropanoate; 3-Nitropropionic acid	COMPOUND
C05670	3-Aminopropiononitrile; beta-Aminopropionitrile	COMPOUND
C05672	2-Amino-3-phosphonopropanoate; Phosphonoalanine	COMPOUND
C05673	CMP-2-aminoethylphosphonate; CMPciliatine	COMPOUND
C05674	CMP-N-trimethyl-2-aminoethylphosphonate; CMP-2-trimethylaminoethylphosphonate	COMPOUND
C05675	Diacylglyceryl-2-aminoethylphosphonate; Diacylglycerophosphonoethanolamine	COMPOUND
C05676	Diacylglyceryl-N-trimethyl-2-aminoethylphosphonate; Diacylglyceryl-2-trimethylaminoethylphosphonate; Diacylglycerophosphonocholine	COMPOUND
C05677	Lipophosphonoglycan	COMPOUND
C05678	(2-Amino-1-hydroxyethyl)phosphonate; 1-Hydroxy-2-aminoethylphosphonate	COMPOUND
C05679	N-Monomethyl-2-aminoethylphosphonate; 2-Methylaminoethylphosphonate	COMPOUND
C05680	N-Dimethyl-2-aminoethylphosphonate; 2-Dimethylaminoethylphosphonate	COMPOUND
C05681	Ceramide 2-aminoethylphosphonate; Ceramide ciliatine	COMPOUND
C05682	Phosphonoacetate; Phosphonoacetic acid; Fosfonet	COMPOUND
C05683	Ciliatocholate; Ciliatocholic acid; 2-Aminoethylphosphocholate	COMPOUND
C05684	Selenite	COMPOUND
C05686	Adenylylselenate; Adenosine-5'-phosphoselenate	COMPOUND
C05688	L-Selenocysteine	COMPOUND
C05689	Se-Methyl-L-selenocysteine	COMPOUND
C05690	Se-Methylselenomethionine	COMPOUND
C05691	Se-Adenosylselenomethionine	COMPOUND
C05692	Se-Adenosyl-L-selenohomocysteine; Se-Adenosylselenohomocysteine	COMPOUND
C05693	R; Methyl group acceptor	COMPOUND
C05694	CH3-R; Methyl-acceptor	COMPOUND
C05695	gamma-Glutamyl-Se-methylselenocysteine; 5-L-Glutamyl-Se-methylselenocysteine	COMPOUND
C05696	3'-Phosphoadenylylselenate; 3'-Phosphoadenosine-5'-phosphoselenate	COMPOUND
C05697	Selenate; Selenic acid	COMPOUND
C05698	Selenohomocysteine	COMPOUND
C05699	L-Selenocystathionine	COMPOUND
C05702	O-Phosphorylhomoserine	COMPOUND
C05703	Methaneselenol; Methylselenol	COMPOUND
C05704	Selenocystine	COMPOUND
C05705	Selenocysteine seleninic acid; Selenocysteine seleninate; 3-Seleninoalanine	COMPOUND
C05706	Se-Propenylselenocysteine Se-oxide	COMPOUND
C05707	Selenohomocystine	COMPOUND
C05708	Selenomethionine Se-oxide	COMPOUND
C05710	N-Hydroxy-amino acid; N-Hydroxy-L-amino acid	COMPOUND
C05711	gamma-Glutamyl-beta-cyanoalanine	COMPOUND
C05712	Cyanohydrin	COMPOUND
C05713	Cyanoglycoside; Cyanoglucoside	COMPOUND
C05714	alpha-Aminopropiononitrile	COMPOUND
C05715	gamma-Amino-gamma-cyanobutanoate; 4-Amino-4-cyanobutanoic acid	COMPOUND
C05717	alpha-Amino-gamma-cyanobutanoate; 2-Amino-4-cyanobutanoic acid	COMPOUND
C05718	2-Oxoacid oxime	COMPOUND
C05720	Reduced 2,6-Dichlorophenolindophenol; 2,6-Dichloro-4-[(4-hydroxyphenyl)amino]-phenol	COMPOUND
C05721	Leucomethylene blue; Reduced methylene blue	COMPOUND
C05723	Poly-gamma-D-glutamate	COMPOUND
C05726	S-Substituted L-cysteine; R-S-Cysteine; L-Cysteine S-conjugate	COMPOUND
C05727	S-Substituted N-acetyl-L-cysteine; Mercapturic acid; N-Acetyl-L-cysteine S-conjugate	COMPOUND
C05729	R-S-Cysteinylglycine	COMPOUND
C05730	Glutathionylspermidine; N1-(gamma-L-Glutamyl-L-cysteinyl-glycyl)-spermidine	COMPOUND
